0.046770472	-0.035131987	0.02261385	0.06019533	0.011415189	0.03808221	0.02019142	0.054376088	-0.003917839	-0.014115048	0.050857477	-0.028933818	0.0072943536	-0.04038284	0.0040531703	0.03613344	-0.051019873	-0.007043991	0.0072199213	-0.012815868	0.0086747315	0.04059937	0.038407	0.04549836	0.019095236	0.070426375	-0.000007823837	0.0053658835	0.008742398	-0.048638046	0.06945199	-0.0057414277	0.008613833	-0.023344638	-0.0069830916	0.014845836	0.012145978	0.028825553	0.040436972	-0.0073484858	0.038379937	-0.035510916	0.0036167272	0.006340268	0.028609022	-0.0451465	-0.049422964	-0.018783975	0.02664672	0.05443022	-0.0121662775	0.021531198	0.027201578	-0.00491929	-0.03905659	-0.039624985	0.029258613	-0.0028808636	0.021734195	0.031044984	0.0011021037	0.01629388	-0.0016383537	0.0124978395	0.0032056586	-0.040842965	0.019135837	0.044009715	0.00730112	-0.01985309	0.0004736593	0.014318044	-0.07621855	0.012667003	0.053320505	-0.0621441	-0.011564054	-0.0018083636	0.0018421963	-0.02977287	-0.002427504	0.0030500276	0.056135394	0.0062421532	0.011191892	-0.062793694	-0.041194826	0.0007743484	0.032344162	-0.034482397	-0.046608075	0.016997602	-0.015238296	-0.030178865	0.009094259	0.041790284	0.03561918	0.0235747	0.02643019	0.004695994	-0.019176435	-0.05889615	0.019920757	0.006144038	-0.0062455363	0.03561918	-0.07475697	-0.009926545	-0.03237123	-0.0032242667	-0.039976846	-0.0006906122	0.048827507	0.00009547196	-0.04874631	-0.022343187	-0.0027742903	-0.02629486	-0.01845918	-0.0056060962	0.05091161	0.009818281	0.0019233951	-0.041194826	-0.03042246	0.06658296	-0.0451465	-0.01651041	-0.06257716	-0.030097665	0.0053929496	-0.033562146	0.019947823	0.006834227	-0.025672335	0.023114575	-0.03394107	0.0007396698	-0.00664138	-0.010914464	0.0018641877	-0.009155158	-0.017714858	-0.027160978	-0.015346562	-0.025388138	-0.0128023345	-0.020475615	-0.044794638	0.050857477	0.036241703	-0.0039821216	-0.0050444715	-0.012585805	0.017281799	-0.018919306	-0.0086003	0.018743375	-0.0016315872	0.013857918	0.07389085	0.03302082	-0.017674258	0.027932366	0.024914479	-0.034374133	-0.011963281	0.034942523	-0.058138296	-0.028013565	-0.033264417	-0.032425363	-0.015143565	-0.036431167	-0.006712429	-0.0068748267	0.0105761355	-0.014277445	-0.011124227	-0.0019606112	0.015739022	0.043414257	0.011726451	0.006824077	0.004384732	0.013160963	0.028933818	0.0058869086	-0.0099400785	0.02942101	-0.028717287	0.0070236907	0.025767066	-0.018472712	-0.005396333	0.014764638	0.033508014	-0.011658786	0.0030567942	0.04492997	0.054755017	-0.011273092	0.024373155	-0.024752082	-0.020435017	-0.015265363	-0.012775268	0.03353508	0.0029451458	0.005677145	0.05299571	-0.035998106	0.015657824	0.024143092	-0.05819243	-0.055918865	0.044794638	-0.014358643	0.03713489	0.057001516	-0.014115048	0.055404607	0.032533627	-0.006675213	0.014439843	0.03900246	-0.021612398	0.00035883923	-0.03128858	-0.026416656	0.011300158	0.0118414825	-0.05248145	-0.0299894	-0.027634637	0.040518172	0.04124896	-0.006472216	0.036647696	0.031207383	-0.018905774	0.01859451	-0.010711467	-0.023168707	0.018919306	-0.006286136	0.0027912066	-0.040788833	-0.033643343	0.05088454	0.051452935	0.025198676	0.026524922	0.003735142	-0.0071387226	-0.003664093	-0.007531183	-0.03272309	0.057163913	0.03621464	0.019135837	0.017132934	-0.02739104	-0.009561151	-0.01267377	0.036079306	-0.02387243	-0.0044253315	-0.0056703785	0.000686806	0.031775773	-0.019487698	0.0013135588	0.052806247	-0.019379431	0.03786568	-0.012382807	-0.009811514	-0.02066508	0.0069560255	-0.030557793	0.01599615	0.0137361195	-0.054673817	-0.016835205	-0.0031312264	-0.004604645	-0.02343937	-0.031315647	-0.0014429692	0.02869022	-0.024291957	-0.007923644	-0.049991358	0.006106822	0.04095123	0.03396814	-0.05039735	0.040058043	0.019135837	0.02526634	0.07242928	-0.041790284	0.019812493	-0.025144543	0.00449638	0.00814694	-0.024197225	0.0009329397	-0.04100536	-0.024413753	-0.039868582	0.042656403	0.0015233222	0.026944447	-0.045390096	0.016605143	-0.0024528785	0.0061914036	-0.03396814	0.036431167	-0.053753566	-0.0279053	0.0051019876	0.0010944913	0.038407	0.046175014	0.016754007	0.031829905	-0.016916404	0.015522492	0.00063605676	-0.02855489	-0.037080757	0.001453965	0.036512367	-0.0025154692	0.016929938	0.03353508	-0.003904306	0.006861293	0.00017233586	-0.07221275	-0.040897097	0.017444195	0.024995679	0.026687318	-0.0193659	0.039922714	0.04268347	-0.038190473	-0.012727902	-0.01863511	0.03548385	-0.025834732	-0.012930899	0.013235395	0.03727022	-0.020854542	0.07426978	-0.016875805	0.014656372	0.03388694	0.031396847	-0.0022329653	0.015197697	-0.031315647	0.003697926	0.038542334	0.046120882	-0.008437903	-0.027715836	-0.021801861	-0.0010276715	-0.0041140695	-0.018540379	-0.013560189	0.03783861	-0.004144519	0.0026423424	-0.027404575	-0.016117949	-0.05329344	-0.019257635	0.030043533	0.0077071134	0.033480946	-0.03973325	-0.015887886	-0.017552461	0.050072554	0.03496959	0.038596466	-0.013492524	0.028094763	-0.012565505	-0.0017254732	0.054186624	0.06983092	0.010975363	0.014940568	-0.010339306	0.054267824	-0.012937666	-0.040328708	-0.011327224	-0.024508486	-0.016415678	-0.033264417	-0.007774779	0.055864733	-0.024332555	0.0052610016	0.029881136	-0.014196246	-0.015454827	-0.028148897	-0.0008898028	-0.0049598897	-0.000019731398	-0.015657824	-0.049287636	-0.035727445	0.04579609	0.017863723	0.03264189	-0.046256214	-0.032858424	0.04463224	0.012924133	0.0024308872	0.012768501	-0.02101694	-0.0013786869	-0.03396814	0.02707978	0.016997602	0.022898044	-0.023940096	-0.021842461	-0.029069148	0.02552347	-0.0015453135	-0.08515041	-0.0516424	-0.0006635459	0.01033254	-0.022194322	-0.023845363	0.033480946	-0.018256184	0.021991326	0.023276972	0.020895142	-0.045173567	0.008525868	0.066149905	-0.0041885017	-0.022180788	0.025198676	-0.011246026	-0.03164044	0.015847288	0.030178865	-0.020286152	-0.027648171	-0.030557793	0.03353508	-0.008688265	0.017132934	-0.021761263	-0.004097153	0.016889337	-0.052075457	0.0025340773	-0.03293962	-0.00013258231	-0.038542334	-0.017173532	-0.02214019	-0.026890315	-0.013235395	-0.047988456	0.022248454	0.013668454	-0.007828912	0.0008898028	-0.01759306	-0.02591593	0.02898795	0.055485804	0.011564054	0.061765175	-0.0146969715	-0.004262934	-0.027959432	-0.012355741	-0.027445173	-0.026579054	-0.06295609	-0.01438571	-0.0025290025	-0.022086058	0.021598864	0.020922208	0.0069830916	-0.023520568	0.02448142	0.03756795	-0.00017635351	-0.010731767	-0.009101025	-0.006942492	-0.0067665614	-0.020245552	-0.017917855	-0.013357192	0.0035456782	0.00795071	-0.028717287	0.029042082	-0.019189969	-0.004604645	-0.004327216	-0.027769968	0.050722145	-0.032344162	-0.05153413	-0.0019183202	-0.0063470346	0.05039735	0.0012484306	0.0015368552	-0.010616735	-0.00077773165	0.03805514	-0.005058005	-0.019744826	-0.011462555	-0.013330126	0.015116499	0.0024156624	0.030043533	-0.014669905	0.009222823	0.011800883	-0.0172006	-0.010082177	0.0112121925	0.034725994	-0.009804748	0.00408362	-0.012443706	0.012159511	-0.0025340773	0.009141625	-0.033805743	-0.027309842	0.027986499	0.02452202	0.013194795	0.010190441	0.046310347	-0.02617306	-0.02196426	-0.00028398412	-0.0028284227	0.029827002	0.001782989	-0.0030314196	-0.006485749	0.018432114	-0.01050847	-0.034130536	0.0034137303	0.036025174	0.0076326816	-0.012396341	0.0037757414	-0.01306623	0.008092808	-0.0021737579	-0.0006906122	-0.0192035	-0.062631294	0.013418091	-0.03900246	0.029150346	0.011624953	0.013255694	0.0038501734	0.005348967	0.023750631	0.018553913	0.013221861	-0.0055350475	0.034644794	-0.015806688	-0.01353989	0.0012966424	0.025388138	0.0016713407	-0.021544732	-0.004699377	-0.06458006	-0.024454353	0.011814416	-0.0026254258	0.029448075	-0.047690727	0.00008098729	0.0043508993	0.04168202	-0.005281301	-0.007016924	0.023682965	0.026795583	-0.019189969	0.009486719	0.019812493	0.004205418	-0.014290978	0.014209779	0.014642839	-0.010034811	-0.0036370268	-0.010677634	-0.005951191	0.011577587	-0.0034780127	0.035646245	0.0080589745	-0.030341262	-0.010528769	0.04455104	0.011293392	0.0121662775	0.005582413	0.014263912	-0.028744353	0.025942996	0.015549558	-0.044307444	-0.002393671	0.014412777	-0.022045458	-0.0009388604	-0.0031802838	-0.027742902	0.012998565	0.006326735	-0.0060222396	0.022735646	-0.0010369755	0.028960884	-0.020908676	-0.0006749645	0.024887413	0.0020824093	0.06923546	-0.008180773	0.017038202	-0.016023219	0.018811041	0.0077680126	0.033480946	0.003293624	-0.03783861	-0.03783861	0.03713489	-0.0320735	0.058571357	0.027932366	0.026985047	0.014142114	0.029827002	-0.012206877	-0.036025174	0.0032022751	-0.024102492	-0.031396847	0.01633448	-0.008735631	-0.0030787855	-0.019514764	-0.052373186	-0.0062793694	-0.045660757	0.011022729	0.019392965	-0.060465995	0.015305962	-0.014656372	-0.012863234	-0.029664606	-0.022492051	0.018053187	0.030828454	-0.003697926	-0.09050953	0.0044523976	0.006072989	-0.035348516	0.016564542	-0.0031261514	0.034725994	-0.05429489	0.036755964	0.02387243	0.020895142	-0.067828014	-0.0137564195	-0.01776899	-0.009087492	-0.0038129573	0.022478517	-0.017132934	-0.0058260094	0.04571489	-0.044388644	0.029529275	-0.0033714394	-0.015590157	-0.026186593	0.036728896	0.010988896	-0.00054174784	0.0093243215	0.0025239275	-0.0059917904	0.0003438259	-0.010752066	0.0020113604	0.008931861	-0.021368802	0.046959937	0.0025036277	-0.044090915	0.020583881	-0.01680814	-0.011191892	-0.028175963	-0.024413753	-0.0033105402	-0.041709084	-0.0035118454	0.006759795	0.041276027	-0.013912051	-0.041654952	0.0067056627	0.009067193	-0.010799432	0.036728896	-0.01094153	-0.05256265	0.060032934	0.014507508	0.002638959	-0.00365056	-0.0063470346	0.015278896	-0.014142114	0.012903833	-0.031315647	-0.034942523	0.0364041	-0.0012873383	0.0072199213	-0.02833836	0.006773328	0.03588984	0.00968295	-0.017606594	-0.0041546687	0.0063842507	-0.03951672	0.025712933	-0.0194065	0.004638478	-0.008004842	0.011462555	-0.021341735	0.02084101	-0.056351926	0.011760284	0.013668454	-0.001684028	-0.005941041	-0.027539905	0.024427287	0.04809672	0.017782524	0.011306925	0.014886435	-0.0037317588	-0.012707602	-0.051019873	0.0039855046	-0.010623502	-0.012876767	0.011915915	-0.011388123	-0.010048344	0.0044760806	0.031153249	-0.012714369	-0.0041986513	-0.03618757	0.039543785	-0.0235747	-0.012863234	-0.039868582	-0.006546648	0.0069560255	0.006807161	0.02912328	-0.008485268	-0.009337855	0.0009101025	0.04476757	0.02804063	-0.017390063	-0.02322284	-0.0070778234	0.036755964	-0.013221861	-0.0070778234	-0.00057515776	0.023940096	-0.01328276	-0.013884984	0.0045335963	0.014290978	-0.035673313	-0.02145	0.0068274606	0.016172081	-0.040788833	-0.0009676183	0.024413753	-0.050586816	0.0016611909	-0.00144889	-0.0171194	0.013580489	-0.020177886	0.027878234	-0.020651545	0.0017914472	0.017741924	-0.03686423	-0.011523454	-0.019217035	-0.004827942	0.028609022	-0.027418107	-0.0051392033	-0.015319495	0.0072605205	-0.042277478	0.020678611	0.009155158	-0.054890346	0.056514323	-0.03946259	0.0535641	0.012964732	-0.01287	-0.00427985	-0.031559244	-0.009094259	-0.018567445	-0.004449014	-0.002517161	0.012511373	0.005061388	-0.009493486	-0.01910877	0.02950221	0.053049844	-0.012748202	0.023764163	-0.025144543	0.026849717	-0.02066508	-0.008329637	0.024156624	-0.01456164	0.008573233	0.007003391	0.0688024	0.035592113	-0.0192441	-0.020299684	-0.0056162463	-0.0137631865	0.014548107	-0.010968597	-0.010393439	0.03618757	-0.0319923	0.0027201578	0.007619148	-0.025699401	0.00289778	0.021774795	-0.02032675	0.02885262	0.03404934	0.013966183	-0.021287603	-0.01910877	-0.00983858	0.004604645	0.011090394	-0.02296571	0.004580962	0.038975395	-0.028636089	0.006076372	0.0026254258	-0.02647079	0.015346562	0.024278423	-0.03524025	-0.031180315	-0.00048972986	0.0036911594	0.005673762	0.015969085	0.004171585	-0.01798552	-0.01395265	0.006844377	0.026227193	-0.007159022	0.011381357	0.012369274	0.003170134	-0.002158533	0.009337855	-0.018986972	-0.016307414	0.04311653	-0.05667672	-0.0068985093	0.010136309	0.035077855	-0.039760314	0.03548385	-0.02963754	0.013844385	0.00081410195	-0.024589684	-0.0027015498	-0.0013956033	0.020272618	-0.01828325	-0.017620126	-0.008857429	-0.022776246	-0.020123754	-0.01139489	0.014453376	-0.0043508993	-0.040788833	-0.02674145	-0.035294384	-0.0037994243	-0.009358155	-0.0076123816	-0.023588233	-0.011476088	0.011083628	-0.019420031	-0.0019064787	-0.0007020308	0.03946259	-0.042954132	0.033480946	0.034347065	0.019284701	0.036972493	-0.037622083	0.0028284227	0.013810552	0.023507034	-0.022681514	0.016889337	-0.038028076	0.001726319	0.031559244	0.05291451	-0.0065534147	-0.0015233222	-0.04428038	0.018608045	-0.003368056	0.022329653	-0.0032327247	0.021734195	0.0015986002	-0.0060323896	0.007192855	0.015874354	-0.012504606	-0.046120882	-0.006062839	-0.0058733756	0.0010564295	-0.016862271	-0.030584859	0.0022312736	-0.021747729	-0.023520568	-0.013370725	0.03740555	-0.029042082	0.03258776	0.002987437	0.0068274606	0.025753533	-0.01139489	0.014548107	0.0061643375	0.021828927	-0.015224763	0.025496405	0.036295835	-0.010190441	0.00046773857	-0.008810063	0.007842445	0.00034847792	-0.027309842	0.02933981	-0.017958455	0.012220411	-0.013790253	-0.0048617744	-0.007822145	0.030990852	-0.0027725985	-0.028798485	-0.008458202	-0.042521074	0.016889337	0.0074905837	-0.0047433595	-0.01651041	-0.0037452918	-0.024684416	-0.031911105	-0.014493975	0.022695048	-0.009750615	-0.004472697	0.0012704219	0.012856467	0.0194065	-0.0054741483	0.015874354	-0.015197697	-0.006049306	-0.007842445	0.015360095	0.018188518	0.0022735647	0.029015016	0.007808612	0.025198676	0.015170631	0.0013304752	0.0006221008	0.0060797557	-0.03375161	0.0028825551	0.0034086553	-0.03475306	0.027959432	0.01353989	0.016929938	-0.015928486	-0.0056703785	0.0053658835	-0.023452902	-0.009885946	0.008207839	0.0022735647	0.015400694	-0.0031058518	0.019907225	0.0364041	-0.052102525	-0.0052136355	-0.0014945642	-0.00493959	0.0009320938	-0.03093672	0.028636089	0.05378063	-0.021260537	-0.0053827995	0.020786878	0.007240221	0.025212208	-0.02877142	-0.01416918	-0.017092334	-0.013573723	0.029962335	0.0071996213	0.025252808	0.03491546	-0.00089487777	-0.018580979	0.00580571	-0.0041039195	0.018648643	-0.021409402	-0.007111656	0.02166653	0.039868582	0.002309089	-0.00082256016	-0.025198676	0.008904795	-0.009500252	0.009899479	-0.00946642	-0.000024713809	0.0044896137	-0.051507067	-0.024630284	0.0051493533	0.033859875	0.011800883	-0.02617306	0.04874631	-0.03786568	0.0065940144	0.047284734	0.0024951696	0.0010725	0.009371688	-0.03713489	0.12742789	-0.011124227	-0.05004549	0.012585805	0.04836738	-0.0009371688	-0.007957476	0.014182713	-0.015982619	-0.003528762	-0.0042189513	-0.012274543	-0.0035998106	0.0023835213	0.024467887	-0.03072019	-0.019636562	-0.011401656	-0.004202035	-0.034942523	-0.0055350475	-0.042304542	-0.0006106822	0.028419558	-0.010616735	-0.0018574211	-0.029042082	-0.0124707725	-0.018337382	-0.036755964	-0.02820303	-0.0031227681	0.01011601	0.01845918	0.002601743	0.020949274	-0.04008511	-0.024305489	0.026186593	-0.01967716	-0.040842965	0.018080253	0.011638486	-0.030232998	0.02469795	-0.025550537	-0.01178735	0.00728082	-0.059166815	0.0048719244	-0.05386183	-0.022383785	-0.0032767074	0.0036234937	-0.042412806	-0.0066988957	-0.00078618986	0.022167256	0.015630757	0.010792666	0.004618178	0.026267791	0.01810732	0.037243154	-0.0050410884	-0.014710505	-0.031044984	0.02898795	0.043874387	0.03886713	0.019880157	0.010082177	0.023412302	0.0070507573	-0.013857918	-0.008025142	-0.03258776	0.006522965	-0.010203975	-0.029015016	0.034076404	0.041790284	0.007835678	0.023710031	-0.00092871056	0.03264189	0.015048833	0.020056088	-0.007395852	-0.016997602	-0.0075988485	0.002295556	0.009419054	-0.016104417	-0.013803786	-0.022018392	0.0051764194	-0.009987445	-0.029448075	0.0016713407	0.016172081	-0.022519117	0.002205899	-0.000018237997	-0.03142391	-0.039895646	0.0017914472	0.0017153233	0.0026169678	-0.021165805	-0.026348991	-0.0028724053	0.0037419086	-0.0059681074	-0.0033765142	0.015671356	0.040436972	0.02509041	0.015847288	0.012328675	-0.0099671455	-0.039543785	0.0015816838	-0.016415678	0.004357666	0.015536025	0.001039513	0.028798485	0.01902757	-0.03653943	-0.0037046925	-0.0059004417	0.006773328	-0.025388138	0.015793154	0.05256265	0.009547618	0.025212208	0.01304593	-0.027174512	-0.06268542	-0.005978257	0.014656372	0.031775773	0.0096423505	-0.018174984	0.009087492	-0.018377982	-0.021084607	0.0037757414	-0.014521041	0.014182713	0.0063944007	-0.0017034819	0.004276467	-0.005555347	0.022898044	0.0020265852	0.04622915	0.008160473	-0.016862271	0.0033646727	-0.0018946372	-0.0321547	0.016902871	-0.014439843	-0.0023581467	-0.027824102	-0.008234905	0.014277445	-0.0009540852	-0.00685791	0.0015317803	0.008843896	0.028609022	-0.014399243	0.027932366	0.034428265	-0.04068057	-0.011388123	0.0019538447	0.018905774	-0.030097665	0.01806672	0.00037089214	0.05754284	0.044821702	-0.017714858	-0.0038603235	-0.0036370268	0.038298737	0.00054555404	0.005112137	0.010853564	0.006654913	0.0062590693	-0.024210757	-0.029745804	-0.0026000512	0.009811514	0.0016451203	-0.014534574	-0.0045099133	0.0006106822	0.010102476	0.013242161	-0.015549558	-0.028013565	-0.01202418	-0.006905276	0.017620126	-0.0023818298	0.027715836	0.04262934	-0.03913779	0.019961357	-0.02036735	0.015874354	0.0131271295	-0.027769968	0.025225742	0.0044997633	0.0052610016	0.05264385	0.009040127	0.011699385	-0.015224763	-0.018405048	0.0093243215	-0.04035577	-0.010102476	0.0025222357	0.020597413	-0.0023716798	0.024102492	-0.03483426	-0.035159055	-0.023845363	-0.020001955	-0.0143721765	-0.0041005365	0.0044997633	-0.03718902	-0.0032022751	-0.0012924132	0.020854542	0.011679085	-0.017146466	0.022180788	0.0065026656	0.039218992	0.045038234	-0.042575207	-0.0028876301	-0.038623534	-0.027769968	-0.014927035	-0.026078328	0.018580979	-0.013154196	-0.018486246	0.024846815	0.00058869086	-0.000888957	-0.00094816444	0.0140744485	0.018296782	0.010955063	-0.0003142222	-0.015305962	-0.025022745	-0.018364448	0.014954101	0.003978738	-0.014981167	0.011435489	-0.0009726932	0.04319773	-0.026538454	-0.017349463	0.0065263486	-0.015955552	0.01332336	-0.025374606	0.03410347	-0.009507019	-0.009412287	0.017214132	0.028392492	-0.018608045	-0.0022143573	0.00017392178	-0.016023219	0.014615773	-0.02660612	-0.021111673	-0.01629388	-0.06328088	-0.0018794124	-0.0109076975	-0.004266317	-0.03916486	-0.022546183	-0.014196246	-0.0021906742	0.019555364	0.013546656	-0.02131467	-0.0031227681	-0.027661704	-0.01985309	-0.020908676	-0.039408453	0.015116499	-0.012761735	0.010555836	0.016537476	-0.0026068178	-0.027282776	0.01637508	0.010379906	-0.038948327	0.028365426	0.034455333	0.056189526	-0.02253265	-0.0056094797	0.023777697	0.0050038723	-0.012112145	0.008119874	-0.0077274134	0.036593564	0.0040091877	0.0300706	-0.010102476	-0.016564542	-0.0056094797	0.012680536	0.0050410884	-0.009459653	-0.0006297131	-0.03461773	0.030611925	0.0013127129	0.016794605	0.027472239	0.02023202	0.016090883	0.008722098	-0.014534574	0.007903344	-0.03396814	0.0080454415	-0.004087003	-0.002427504	0.011773817	0.000061110506	0.02833836	-0.014006782	0.032506563	-0.014751105	0.01798552	-0.031884037	0.012626404	0.025983596	-0.006299669	-0.023804763	0.038109276	-0.0076935804	-0.010725	-0.037540883	0.017565994	-0.030178865	-0.003988888	0.029258613	0.020678611	0.020380883	0.024765614	-0.0024714866	0.030151797	-0.018567445	-0.00365056	0.030801388	-0.010170142	0.03164044	-0.019798959	0.02647079	0.005335434
